Wholesale price trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20220820114423

Parameters
Date range,01 Jan 2012 - 31 Dec 2021
Region type,Nodes (key nodes)
Time scale,Day
Show,Simple average

Period start,Period end,Region ID,Region,Price ($/MWh)
27/09/2020,28/09/2020,HAY2201,HAY2201 - Haywards,55.77
27/09/2020,28/09/2020,KIK2201,KIK2201 - Kikiwa,58.18
27/09/2020,28/09/2020,ISL2201,ISL2201 - Islington,56.96
27/09/2020,28/09/2020,BEN2201,BEN2201 - Benmore,54.07
27/09/2020,28/09/2020,INV2201,INV2201 - Invercargill,50.94
28/09/2020,29/09/2020,OTA2201,OTA2201 - Otahuhu,96.76
28/09/2020,29/09/2020,WKM2201,WKM2201 - Whakamaru,90.45
28/09/2020,29/09/2020,RDF2201,RDF2201 - Redclyffe,91.29
28/09/2020,29/09/2020,SFD2201,SFD2201 - Stratford,91.09
28/09/2020,29/09/2020,HAY2201,HAY2201 - Haywards,90.78
28/09/2020,29/09/2020,KIK2201,KIK2201 - Kikiwa,98.74
28/09/2020,29/09/2020,ISL2201,ISL2201 - Islington,94.83
28/09/2020,29/09/2020,BEN2201,BEN2201 - Benmore,88.67
28/09/2020,29/09/2020,INV2201,INV2201 - Invercargill,85.01
29/09/2020,30/09/2020,OTA2201,OTA2201 - Otahuhu,133.85
29/09/2020,30/09/2020,WKM2201,WKM2201 - Whakamaru,125.29
29/09/2020,30/09/2020,RDF2201,RDF2201 - Redclyffe,126.54
29/09/2020,30/09/2020,SFD2201,SFD2201 - Stratford,123.99
29/09/2020,30/09/2020,HAY2201,HAY2201 - Haywards,124.28
29/09/2020,30/09/2020,KIK2201,KIK2201 - Kikiwa,133.01
29/09/2020,30/09/2020,ISL2201,ISL2201 - Islington,129.10
29/09/2020,30/09/2020,BEN2201,BEN2201 - Benmore,120.23
29/09/2020,30/09/2020,INV2201,INV2201 - Invercargill,114.03
30/09/2020,01/10/2020,OTA2201,OTA2201 - Otahuhu,171.36
30/09/2020,01/10/2020,WKM2201,WKM2201 - Whakamaru,161.29
30/09/2020,01/10/2020,RDF2201,RDF2201 - Redclyffe,162.50
30/09/2020,01/10/2020,SFD2201,SFD2201 - Stratford,159.94
30/09/2020,01/10/2020,HAY2201,HAY2201 - Haywards,158.79
30/09/2020,01/10/2020,KIK2201,KIK2201 - Kikiwa,164.77
30/09/2020,01/10/2020,ISL2201,ISL2201 - Islington,160.63
30/09/2020,01/10/2020,BEN2201,BEN2201 - Benmore,150.56
30/09/2020,01/10/2020,INV2201,INV2201 - Invercargill,138.32
01/10/2020,02/10/2020,OTA2201,OTA2201 - Otahuhu,210.16
01/10/2020,02/10/2020,WKM2201,WKM2201 - Whakamaru,196.56
01/10/2020,02/10/2020,RDF2201,RDF2201 - Redclyffe,197.59
01/10/2020,02/10/2020,SFD2201,SFD2201 - Stratford,194.53
01/10/2020,02/10/2020,HAY2201,HAY2201 - Haywards,190.69
01/10/2020,02/10/2020,KIK2201,KIK2201 - Kikiwa,196.32
01/10/2020,02/10/2020,ISL2201,ISL2201 - Islington,191.43
01/10/2020,02/10/2020,BEN2201,BEN2201 - Benmore,179.44
01/10/2020,02/10/2020,INV2201,INV2201 - Invercargill,138.00
02/10/2020,03/10/2020,OTA2201,OTA2201 - Otahuhu,154.29
02/10/2020,03/10/2020,WKM2201,WKM2201 - Whakamaru,145.13
02/10/2020,03/10/2020,RDF2201,RDF2201 - Redclyffe,146.83
02/10/2020,03/10/2020,SFD2201,SFD2201 - Stratford,141.93
02/10/2020,03/10/2020,HAY2201,HAY2201 - Haywards,138.94
02/10/2020,03/10/2020,KIK2201,KIK2201 - Kikiwa,145.02
02/10/2020,03/10/2020,ISL2201,ISL2201 - Islington,141.98
02/10/2020,03/10/2020,BEN2201,BEN2201 - Benmore,133.30
02/10/2020,03/10/2020,INV2201,INV2201 - Invercargill,105.50
03/10/2020,04/10/2020,OTA2201,OTA2201 - Otahuhu,106.44
03/10/2020,04/10/2020,WKM2201,WKM2201 - Whakamaru,99.82
03/10/2020,04/10/2020,RDF2201,RDF2201 - Redclyffe,100.47
03/10/2020,04/10/2020,SFD2201,SFD2201 - Stratford,99.02
03/10/2020,04/10/2020,HAY2201,HAY2201 - Haywards,96.80
03/10/2020,04/10/2020,KIK2201,KIK2201 - Kikiwa,103.58
03/10/2020,04/10/2020,ISL2201,ISL2201 - Islington,101.79
03/10/2020,04/10/2020,BEN2201,BEN2201 - Benmore,94.46
03/10/2020,04/10/2020,INV2201,INV2201 - Invercargill,88.08
04/10/2020,05/10/2020,OTA2201,OTA2201 - Otahuhu,93.56
04/10/2020,05/10/2020,WKM2201,WKM2201 - Whakamaru,88.18
04/10/2020,05/10/2020,RDF2201,RDF2201 - Redclyffe,89.02
04/10/2020,05/10/2020,SFD2201,SFD2201 - Stratford,87.66
04/10/2020,05/10/2020,HAY2201,HAY2201 - Haywards,86.26
04/10/2020,05/10/2020,KIK2201,KIK2201 - Kikiwa,92.12
04/10/2020,05/10/2020,ISL2201,ISL2201 - Islington,90.89
04/10/2020,05/10/2020,BEN2201,BEN2201 - Benmore,85.04
04/10/2020,05/10/2020,INV2201,INV2201 - Invercargill,80.18
05/10/2020,06/10/2020,OTA2201,OTA2201 - Otahuhu,111.22
05/10/2020,06/10/2020,WKM2201,WKM2201 - Whakamaru,104.71
05/10/2020,06/10/2020,RDF2201,RDF2201 - Redclyffe,106.37
05/10/2020,06/10/2020,SFD2201,SFD2201 - Stratford,102.21
05/10/2020,06/10/2020,HAY2201,HAY2201 - Haywards,100.87
05/10/2020,06/10/2020,KIK2201,KIK2201 - Kikiwa,107.07
05/10/2020,06/10/2020,ISL2201,ISL2201 - Islington,104.76
05/10/2020,06/10/2020,BEN2201,BEN2201 - Benmore,98.03
05/10/2020,06/10/2020,INV2201,INV2201 - Invercargill,92.45
06/10/2020,07/10/2020,OTA2201,OTA2201 - Otahuhu,115.58
06/10/2020,07/10/2020,WKM2201,WKM2201 - Whakamaru,108.71
06/10/2020,07/10/2020,RDF2201,RDF2201 - Redclyffe,110.17
06/10/2020,07/10/2020,SFD2201,SFD2201 - Stratford,106.75
06/10/2020,07/10/2020,HAY2201,HAY2201 - Haywards,105.13
06/10/2020,07/10/2020,KIK2201,KIK2201 - Kikiwa,111.50
06/10/2020,07/10/2020,ISL2201,ISL2201 - Islington,109.10
06/10/2020,07/10/2020,BEN2201,BEN2201 - Benmore,102.07
06/10/2020,07/10/2020,INV2201,INV2201 - Invercargill,96.61
07/10/2020,08/10/2020,OTA2201,OTA2201 - Otahuhu,122.70
07/10/2020,08/10/2020,WKM2201,WKM2201 - Whakamaru,115.65
07/10/2020,08/10/2020,RDF2201,RDF2201 - Redclyffe,117.25
07/10/2020,08/10/2020,SFD2201,SFD2201 - Stratford,114.03
07/10/2020,08/10/2020,HAY2201,HAY2201 - Haywards,114.14
07/10/2020,08/10/2020,KIK2201,KIK2201 - Kikiwa,120.62
07/10/2020,08/10/2020,ISL2201,ISL2201 - Islington,118.61
07/10/2020,08/10/2020,BEN2201,BEN2201 - Benmore,110.65
07/10/2020,08/10/2020,INV2201,INV2201 - Invercargill,85.41
08/10/2020,09/10/2020,OTA2201,OTA2201 - Otahuhu,148.28
08/10/2020,09/10/2020,WKM2201,WKM2201 - Whakamaru,139.82
08/10/2020,09/10/2020,RDF2201,RDF2201 - Redclyffe,141.89
08/10/2020,09/10/2020,SFD2201,SFD2201 - Stratford,137.77
08/10/2020,09/10/2020,HAY2201,HAY2201 - Haywards,140.02
08/10/2020,09/10/2020,KIK2201,KIK2201 - Kikiwa,152.01
08/10/2020,09/10/2020,ISL2201,ISL2201 - Islington,148.77
08/10/2020,09/10/2020,BEN2201,BEN2201 - Benmore,137.62
08/10/2020,09/10/2020,INV2201,INV2201 - Invercargill,89.21
09/10/2020,10/10/2020,OTA2201,OTA2201 - Otahuhu,146.12
09/10/2020,10/10/2020,WKM2201,WKM2201 - Whakamaru,137.85
09/10/2020,10/10/2020,RDF2201,RDF2201 - Redclyffe,139.82
09/10/2020,10/10/2020,SFD2201,SFD2201 - Stratford,137.53
09/10/2020,10/10/2020,HAY2201,HAY2201 - Haywards,138.24
09/10/2020,10/10/2020,KIK2201,KIK2201 - Kikiwa,147.53
09/10/2020,10/10/2020,ISL2201,ISL2201 - Islington,144.14
09/10/2020,10/10/2020,BEN2201,BEN2201 - Benmore,134.34
09/10/2020,10/10/2020,INV2201,INV2201 - Invercargill,101.16
10/10/2020,11/10/2020,OTA2201,OTA2201 - Otahuhu,190.96
10/10/2020,11/10/2020,WKM2201,WKM2201 - Whakamaru,178.90
10/10/2020,11/10/2020,RDF2201,RDF2201 - Redclyffe,179.35
10/10/2020,11/10/2020,SFD2201,SFD2201 - Stratford,179.50
10/10/2020,11/10/2020,HAY2201,HAY2201 - Haywards,176.93
10/10/2020,11/10/2020,KIK2201,KIK2201 - Kikiwa,183.17
10/10/2020,11/10/2020,ISL2201,ISL2201 - Islington,179.78
10/10/2020,11/10/2020,BEN2201,BEN2201 - Benmore,169.50
10/10/2020,11/10/2020,INV2201,INV2201 - Invercargill,156.90
11/10/2020,12/10/2020,OTA2201,OTA2201 - Otahuhu,132.01
11/10/2020,12/10/2020,WKM2201,WKM2201 - Whakamaru,124.17
11/10/2020,12/10/2020,RDF2201,RDF2201 - Redclyffe,124.76
11/10/2020,12/10/2020,SFD2201,SFD2201 - Stratford,124.95
11/10/2020,12/10/2020,HAY2201,HAY2201 - Haywards,122.59
11/10/2020,12/10/2020,KIK2201,KIK2201 - Kikiwa,128.34
11/10/2020,12/10/2020,ISL2201,ISL2201 - Islington,126.06
11/10/2020,12/10/2020,BEN2201,BEN2201 - Benmore,119.46
11/10/2020,12/10/2020,INV2201,INV2201 - Invercargill,112.29
12/10/2020,13/10/2020,OTA2201,OTA2201 - Otahuhu,122.31
12/10/2020,13/10/2020,WKM2201,WKM2201 - Whakamaru,114.25
12/10/2020,13/10/2020,RDF2201,RDF2201 - Redclyffe,114.48
12/10/2020,13/10/2020,SFD2201,SFD2201 - Stratford,110.94
12/10/2020,13/10/2020,HAY2201,HAY2201 - Haywards,112.88
12/10/2020,13/10/2020,KIK2201,KIK2201 - Kikiwa,121.05
12/10/2020,13/10/2020,ISL2201,ISL2201 - Islington,117.93
12/10/2020,13/10/2020,BEN2201,BEN2201 - Benmore,109.98
12/10/2020,13/10/2020,INV2201,INV2201 - Invercargill,93.39
13/10/2020,14/10/2020,OTA2201,OTA2201 - Otahuhu,115.88
13/10/2020,14/10/2020,WKM2201,WKM2201 - Whakamaru,107.42
13/10/2020,14/10/2020,RDF2201,RDF2201 - Redclyffe,108.37
13/10/2020,14/10/2020,SFD2201,SFD2201 - Stratford,102.95
13/10/2020,14/10/2020,HAY2201,HAY2201 - Haywards,104.40
13/10/2020,14/10/2020,KIK2201,KIK2201 - Kikiwa,112.00
13/10/2020,14/10/2020,ISL2201,ISL2201 - Islington,109.03
13/10/2020,14/10/2020,BEN2201,BEN2201 - Benmore,101.68
13/10/2020,14/10/2020,INV2201,INV2201 - Invercargill,70.23
14/10/2020,15/10/2020,OTA2201,OTA2201 - Otahuhu,90.33
14/10/2020,15/10/2020,WKM2201,WKM2201 - Whakamaru,84.08
14/10/2020,15/10/2020,RDF2201,RDF2201 - Redclyffe,84.80
14/10/2020,15/10/2020,SFD2201,SFD2201 - Stratford,80.86
14/10/2020,15/10/2020,HAY2201,HAY2201 - Haywards,83.43
14/10/2020,15/10/2020,KIK2201,KIK2201 - Kikiwa,92.59
14/10/2020,15/10/2020,ISL2201,ISL2201 - Islington,89.45
14/10/2020,15/10/2020,BEN2201,BEN2201 - Benmore,82.19
14/10/2020,15/10/2020,INV2201,INV2201 - Invercargill,69.88
15/10/2020,16/10/2020,OTA2201,OTA2201 - Otahuhu,173.84
15/10/2020,16/10/2020,WKM2201,WKM2201 - Whakamaru,161.75
15/10/2020,16/10/2020,RDF2201,RDF2201 - Redclyffe,163.53
15/10/2020,16/10/2020,SFD2201,SFD2201 - Stratford,154.84
15/10/2020,16/10/2020,HAY2201,HAY2201 - Haywards,159.29
15/10/2020,16/10/2020,KIK2201,KIK2201 - Kikiwa,173.20
15/10/2020,16/10/2020,ISL2201,ISL2201 - Islington,168.88
15/10/2020,16/10/2020,BEN2201,BEN2201 - Benmore,156.94
15/10/2020,16/10/2020,INV2201,INV2201 - Invercargill,90.72
16/10/2020,17/10/2020,OTA2201,OTA2201 - Otahuhu,145.93
16/10/2020,17/10/2020,WKM2201,WKM2201 - Whakamaru,136.49
16/10/2020,17/10/2020,RDF2201,RDF2201 - Redclyffe,136.56
16/10/2020,17/10/2020,SFD2201,SFD2201 - Stratford,132.06
16/10/2020,17/10/2020,HAY2201,HAY2201 - Haywards,134.58
16/10/2020,17/10/2020,KIK2201,KIK2201 - Kikiwa,143.82
16/10/2020,17/10/2020,ISL2201,ISL2201 - Islington,140.01
16/10/2020,17/10/2020,BEN2201,BEN2201 - Benmore,130.75
16/10/2020,17/10/2020,INV2201,INV2201 - Invercargill,68.77
17/10/2020,18/10/2020,OTA2201,OTA2201 - Otahuhu,145.50
17/10/2020,18/10/2020,WKM2201,WKM2201 - Whakamaru,137.54
17/10/2020,18/10/2020,RDF2201,RDF2201 - Redclyffe,137.63
17/10/2020,18/10/2020,SFD2201,SFD2201 - Stratford,136.75
17/10/2020,18/10/2020,HAY2201,HAY2201 - Haywards,136.04
17/10/2020,18/10/2020,KIK2201,KIK2201 - Kikiwa,141.90
17/10/2020,18/10/2020,ISL2201,ISL2201 - Islington,139.87
17/10/2020,18/10/2020,BEN2201,BEN2201 - Benmore,130.42
17/10/2020,18/10/2020,INV2201,INV2201 - Invercargill,89.67
18/10/2020,19/10/2020,OTA2201,OTA2201 - Otahuhu,133.14
18/10/2020,19/10/2020,WKM2201,WKM2201 - Whakamaru,126.06
18/10/2020,19/10/2020,RDF2201,RDF2201 - Redclyffe,125.81
18/10/2020,19/10/2020,SFD2201,SFD2201 - Stratford,125.87
18/10/2020,19/10/2020,HAY2201,HAY2201 - Haywards,123.80
18/10/2020,19/10/2020,KIK2201,KIK2201 - Kikiwa,127.53
18/10/2020,19/10/2020,ISL2201,ISL2201 - Islington,125.77
18/10/2020,19/10/2020,BEN2201,BEN2201 - Benmore,118.86
18/10/2020,19/10/2020,INV2201,INV2201 - Invercargill,88.20
19/10/2020,20/10/2020,OTA2201,OTA2201 - Otahuhu,139.94
19/10/2020,20/10/2020,WKM2201,WKM2201 - Whakamaru,130.38
19/10/2020,20/10/2020,RDF2201,RDF2201 - Redclyffe,131.28
19/10/2020,20/10/2020,SFD2201,SFD2201 - Stratford,127.38
19/10/2020,20/10/2020,HAY2201,HAY2201 - Haywards,125.55
19/10/2020,20/10/2020,KIK2201,KIK2201 - Kikiwa,133.34
19/10/2020,20/10/2020,ISL2201,ISL2201 - Islington,129.39
19/10/2020,20/10/2020,BEN2201,BEN2201 - Benmore,121.27
19/10/2020,20/10/2020,INV2201,INV2201 - Invercargill,83.69
20/10/2020,21/10/2020,OTA2201,OTA2201 - Otahuhu,147.97
20/10/2020,21/10/2020,WKM2201,WKM2201 - Whakamaru,137.68
20/10/2020,21/10/2020,RDF2201,RDF2201 - Redclyffe,138.66
20/10/2020,21/10/2020,SFD2201,SFD2201 - Stratford,135.04
20/10/2020,21/10/2020,HAY2201,HAY2201 - Haywards,131.07
20/10/2020,21/10/2020,KIK2201,KIK2201 - Kikiwa,136.15
20/10/2020,21/10/2020,ISL2201,ISL2201 - Islington,132.73
20/10/2020,21/10/2020,BEN2201,BEN2201 - Benmore,124.21
20/10/2020,21/10/2020,INV2201,INV2201 - Invercargill,119.29
21/10/2020,22/10/2020,OTA2201,OTA2201 - Otahuhu,140.83
21/10/2020,22/10/2020,WKM2201,WKM2201 - Whakamaru,131.40
21/10/2020,22/10/2020,RDF2201,RDF2201 - Redclyffe,131.80
21/10/2020,22/10/2020,SFD2201,SFD2201 - Stratford,129.30
21/10/2020,22/10/2020,HAY2201,HAY2201 - Haywards,125.84
21/10/2020,22/10/2020,KIK2201,KIK2201 - Kikiwa,130.13
21/10/2020,22/10/2020,ISL2201,ISL2201 - Islington,126.94
21/10/2020,22/10/2020,BEN2201,BEN2201 - Benmore,119.26
21/10/2020,22/10/2020,INV2201,INV2201 - Invercargill,114.20
22/10/2020,23/10/2020,OTA2201,OTA2201 - Otahuhu,132.08
22/10/2020,23/10/2020,WKM2201,WKM2201 - Whakamaru,123.64
22/10/2020,23/10/2020,RDF2201,RDF2201 - Redclyffe,124.40
22/10/2020,23/10/2020,SFD2201,SFD2201 - Stratford,121.74
22/10/2020,23/10/2020,HAY2201,HAY2201 - Haywards,119.07
22/10/2020,23/10/2020,KIK2201,KIK2201 - Kikiwa,124.54
22/10/2020,23/10/2020,ISL2201,ISL2201 - Islington,121.44
22/10/2020,23/10/2020,BEN2201,BEN2201 - Benmore,113.54
22/10/2020,23/10/2020,INV2201,INV2201 - Invercargill,108.64
23/10/2020,24/10/2020,OTA2201,OTA2201 - Otahuhu,124.85
23/10/2020,24/10/2020,WKM2201,WKM2201 - Whakamaru,116.94
23/10/2020,24/10/2020,RDF2201,RDF2201 - Redclyffe,116.85
23/10/2020,24/10/2020,SFD2201,SFD2201 - Stratford,116.07
23/10/2020,24/10/2020,HAY2201,HAY2201 - Haywards,114.01
23/10/2020,24/10/2020,KIK2201,KIK2201 - Kikiwa,119.71
23/10/2020,24/10/2020,ISL2201,ISL2201 - Islington,116.96
23/10/2020,24/10/2020,BEN2201,BEN2201 - Benmore,109.79
23/10/2020,24/10/2020,INV2201,INV2201 - Invercargill,105.16
24/10/2020,25/10/2020,OTA2201,OTA2201 - Otahuhu,125.86
24/10/2020,25/10/2020,WKM2201,WKM2201 - Whakamaru,119.28
24/10/2020,25/10/2020,RDF2201,RDF2201 - Redclyffe,118.85
24/10/2020,25/10/2020,SFD2201,SFD2201 - Stratford,119.63
24/10/2020,25/10/2020,HAY2201,HAY2201 - Haywards,117.74
24/10/2020,25/10/2020,KIK2201,KIK2201 - Kikiwa,122.82
24/10/2020,25/10/2020,ISL2201,ISL2201 - Islington,120.85
24/10/2020,25/10/2020,BEN2201,BEN2201 - Benmore,114.71
24/10/2020,25/10/2020,INV2201,INV2201 - Invercargill,107.58
25/10/2020,26/10/2020,OTA2201,OTA2201 - Otahuhu,111.84
25/10/2020,26/10/2020,WKM2201,WKM2201 - Whakamaru,106.39
25/10/2020,26/10/2020,RDF2201,RDF2201 - Redclyffe,106.31
25/10/2020,26/10/2020,SFD2201,SFD2201 - Stratford,105.75
25/10/2020,26/10/2020,HAY2201,HAY2201 - Haywards,103.87
25/10/2020,26/10/2020,KIK2201,KIK2201 - Kikiwa,108.79
25/10/2020,26/10/2020,ISL2201,ISL2201 - Islington,107.10
25/10/2020,26/10/2020,BEN2201,BEN2201 - Benmore,101.80
25/10/2020,26/10/2020,INV2201,INV2201 - Invercargill,96.73
26/10/2020,27/10/2020,OTA2201,OTA2201 - Otahuhu,96.72
26/10/2020,27/10/2020,WKM2201,WKM2201 - Whakamaru,92.01
26/10/2020,27/10/2020,RDF2201,RDF2201 - Redclyffe,92.18
26/10/2020,27/10/2020,SFD2201,SFD2201 - Stratford,89.64
26/10/2020,27/10/2020,HAY2201,HAY2201 - Haywards,87.98
26/10/2020,27/10/2020,KIK2201,KIK2201 - Kikiwa,92.96
26/10/2020,27/10/2020,ISL2201,ISL2201 - Islington,90.99
26/10/2020,27/10/2020,BEN2201,BEN2201 - Benmore,85.76
26/10/2020,27/10/2020,INV2201,INV2201 - Invercargill,81.65
27/10/2020,28/10/2020,OTA2201,OTA2201 - Otahuhu,103.78
27/10/2020,28/10/2020,WKM2201,WKM2201 - Whakamaru,97.46
27/10/2020,28/10/2020,RDF2201,RDF2201 - Redclyffe,98.26
27/10/2020,28/10/2020,SFD2201,SFD2201 - Stratford,95.69
27/10/2020,28/10/2020,HAY2201,HAY2201 - Haywards,93.81
27/10/2020,28/10/2020,KIK2201,KIK2201 - Kikiwa,99.57
27/10/2020,28/10/2020,ISL2201,ISL2201 - Islington,96.20
27/10/2020,28/10/2020,BEN2201,BEN2201 - Benmore,89.55
27/10/2020,28/10/2020,INV2201,INV2201 - Invercargill,89.58
28/10/2020,29/10/2020,OTA2201,OTA2201 - Otahuhu,115.29
28/10/2020,29/10/2020,WKM2201,WKM2201 - Whakamaru,108.35
28/10/2020,29/10/2020,RDF2201,RDF2201 - Redclyffe,109.19
28/10/2020,29/10/2020,SFD2201,SFD2201 - Stratford,106.20
28/10/2020,29/10/2020,HAY2201,HAY2201 - Haywards,103.29
28/10/2020,29/10/2020,KIK2201,KIK2201 - Kikiwa,106.86
28/10/2020,29/10/2020,ISL2201,ISL2201 - Islington,103.71
28/10/2020,29/10/2020,BEN2201,BEN2201 - Benmore,97.31
28/10/2020,29/10/2020,INV2201,INV2201 - Invercargill,94.89
29/10/2020,30/10/2020,OTA2201,OTA2201 - Otahuhu,124.30
29/10/2020,30/10/2020,WKM2201,WKM2201 - Whakamaru,117.05
29/10/2020,30/10/2020,RDF2201,RDF2201 - Redclyffe,117.87
29/10/2020,30/10/2020,SFD2201,SFD2201 - Stratford,115.35
29/10/2020,30/10/2020,HAY2201,HAY2201 - Haywards,111.81
29/10/2020,30/10/2020,KIK2201,KIK2201 - Kikiwa,114.52
29/10/2020,30/10/2020,ISL2201,ISL2201 - Islington,111.37
29/10/2020,30/10/2020,BEN2201,BEN2201 - Benmore,104.35
29/10/2020,30/10/2020,INV2201,INV2201 - Invercargill,98.90
30/10/2020,31/10/2020,OTA2201,OTA2201 - Otahuhu,99.01
30/10/2020,31/10/2020,WKM2201,WKM2201 - Whakamaru,93.66
30/10/2020,31/10/2020,RDF2201,RDF2201 - Redclyffe,93.95
30/10/2020,31/10/2020,SFD2201,SFD2201 - Stratford,91.55
30/10/2020,31/10/2020,HAY2201,HAY2201 - Haywards,88.67
30/10/2020,31/10/2020,KIK2201,KIK2201 - Kikiwa,90.50
30/10/2020,31/10/2020,ISL2201,ISL2201 - Islington,88.27
30/10/2020,31/10/2020,BEN2201,BEN2201 - Benmore,83.18
30/10/2020,31/10/2020,INV2201,INV2201 - Invercargill,77.77
31/10/2020,01/11/2020,OTA2201,OTA2201 - Otahuhu,78.69
31/10/2020,01/11/2020,WKM2201,WKM2201 - Whakamaru,74.73
31/10/2020,01/11/2020,RDF2201,RDF2201 - Redclyffe,74.94
31/10/2020,01/11/2020,SFD2201,SFD2201 - Stratford,73.46
31/10/2020,01/11/2020,HAY2201,HAY2201 - Haywards,71.86
31/10/2020,01/11/2020,KIK2201,KIK2201 - Kikiwa,74.27
31/10/2020,01/11/2020,ISL2201,ISL2201 - Islington,73.07
31/10/2020,01/11/2020,BEN2201,BEN2201 - Benmore,69.36
31/10/2020,01/11/2020,INV2201,INV2201 - Invercargill,61.99
01/11/2020,02/11/2020,OTA2201,OTA2201 - Otahuhu,47.58
01/11/2020,02/11/2020,WKM2201,WKM2201 - Whakamaru,44.95
01/11/2020,02/11/2020,RDF2201,RDF2201 - Redclyffe,44.85
01/11/2020,02/11/2020,SFD2201,SFD2201 - Stratford,44.56
01/11/2020,02/11/2020,HAY2201,HAY2201 - Haywards,43.36
01/11/2020,02/11/2020,KIK2201,KIK2201 - Kikiwa,45.35
01/11/2020,02/11/2020,ISL2201,ISL2201 - Islington,44.59
01/11/2020,02/11/2020,BEN2201,BEN2201 - Benmore,42.12
01/11/2020,02/11/2020,INV2201,INV2201 - Invercargill,40.12
02/11/2020,03/11/2020,OTA2201,OTA2201 - Otahuhu,89.39
02/11/2020,03/11/2020,WKM2201,WKM2201 - Whakamaru,83.66
02/11/2020,03/11/2020,RDF2201,RDF2201 - Redclyffe,83.23
02/11/2020,03/11/2020,SFD2201,SFD2201 - Stratford,81.53
02/11/2020,03/11/2020,HAY2201,HAY2201 - Haywards,79.81
02/11/2020,03/11/2020,KIK2201,KIK2201 - Kikiwa,83.49
02/11/2020,03/11/2020,ISL2201,ISL2201 - Islington,81.31
02/11/2020,03/11/2020,BEN2201,BEN2201 - Benmore,75.71
02/11/2020,03/11/2020,INV2201,INV2201 - Invercargill,72.03
03/11/2020,04/11/2020,OTA2201,OTA2201 - Otahuhu,132.75
03/11/2020,04/11/2020,WKM2201,WKM2201 - Whakamaru,124.48
03/11/2020,04/11/2020,RDF2201,RDF2201 - Redclyffe,124.75
03/11/2020,04/11/2020,SFD2201,SFD2201 - Stratford,122.95
03/11/2020,04/11/2020,HAY2201,HAY2201 - Haywards,121.17
03/11/2020,04/11/2020,KIK2201,KIK2201 - Kikiwa,128.34
03/11/2020,04/11/2020,ISL2201,ISL2201 - Islington,124.05
03/11/2020,04/11/2020,BEN2201,BEN2201 - Benmore,114.94
03/11/2020,04/11/2020,INV2201,INV2201 - Invercargill,108.48
04/11/2020,05/11/2020,OTA2201,OTA2201 - Otahuhu,120.25
04/11/2020,05/11/2020,WKM2201,WKM2201 - Whakamaru,112.49
04/11/2020,05/11/2020,RDF2201,RDF2201 - Redclyffe,105.70
04/11/2020,05/11/2020,SFD2201,SFD2201 - Stratford,110.40
04/11/2020,05/11/2020,HAY2201,HAY2201 - Haywards,107.29
04/11/2020,05/11/2020,KIK2201,KIK2201 - Kikiwa,112.29
04/11/2020,05/11/2020,ISL2201,ISL2201 - Islington,109.40
04/11/2020,05/11/2020,BEN2201,BEN2201 - Benmore,102.39
04/11/2020,05/11/2020,INV2201,INV2201 - Invercargill,96.60
05/11/2020,06/11/2020,OTA2201,OTA2201 - Otahuhu,135.65
05/11/2020,06/11/2020,WKM2201,WKM2201 - Whakamaru,126.66
05/11/2020,06/11/2020,RDF2201,RDF2201 - Redclyffe,126.10
05/11/2020,06/11/2020,SFD2201,SFD2201 - Stratford,124.54
05/11/2020,06/11/2020,HAY2201,HAY2201 - Haywards,121.52
05/11/2020,06/11/2020,KIK2201,KIK2201 - Kikiwa,127.48
05/11/2020,06/11/2020,ISL2201,ISL2201 - Islington,124.15
05/11/2020,06/11/2020,BEN2201,BEN2201 - Benmore,115.80
05/11/2020,06/11/2020,INV2201,INV2201 - Invercargill,110.49
06/11/2020,07/11/2020,OTA2201,OTA2201 - Otahuhu,106.77
06/11/2020,07/11/2020,WKM2201,WKM2201 - Whakamaru,100.29
06/11/2020,07/11/2020,RDF2201,RDF2201 - Redclyffe,100.59
06/11/2020,07/11/2020,SFD2201,SFD2201 - Stratford,98.58
06/11/2020,07/11/2020,HAY2201,HAY2201 - Haywards,95.84
06/11/2020,07/11/2020,KIK2201,KIK2201 - Kikiwa,98.74
06/11/2020,07/11/2020,ISL2201,ISL2201 - Islington,96.65
06/11/2020,07/11/2020,BEN2201,BEN2201 - Benmore,90.75
06/11/2020,07/11/2020,INV2201,INV2201 - Invercargill,86.14
07/11/2020,08/11/2020,OTA2201,OTA2201 - Otahuhu,71.93
07/11/2020,08/11/2020,WKM2201,WKM2201 - Whakamaru,67.76
07/11/2020,08/11/2020,RDF2201,RDF2201 - Redclyffe,67.83
07/11/2020,08/11/2020,SFD2201,SFD2201 - Stratford,66.36
07/11/2020,08/11/2020,HAY2201,HAY2201 - Haywards,63.85
07/11/2020,08/11/2020,KIK2201,KIK2201 - Kikiwa,64.46
07/11/2020,08/11/2020,ISL2201,ISL2201 - Islington,63.51
07/11/2020,08/11/2020,BEN2201,BEN2201 - Benmore,60.38
07/11/2020,08/11/2020,INV2201,INV2201 - Invercargill,56.57
08/11/2020,09/11/2020,OTA2201,OTA2201 - Otahuhu,75.59
08/11/2020,09/11/2020,WKM2201,WKM2201 - Whakamaru,71.31
08/11/2020,09/11/2020,RDF2201,RDF2201 - Redclyffe,71.88
08/11/2020,09/11/2020,SFD2201,SFD2201 - Stratford,71.33
